StateIndex,SetPlugZ1=OFF,SetPlugZ1=ON,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,DO_NOTHING
2273,-100.00,7.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
2274,-100.00,7.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
2275,-100.00,7.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
2276,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
2277,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
2278,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
2279,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
2280,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
2281,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
2282,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
2283,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
2284,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
2285,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
2286,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
2287,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
2288,-100.00,7.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2289,-100.00,7.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2290,-100.00,7.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2291,-100.00,7.50,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2292,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2293,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2294,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2295,0.00,-100.00,-100.00,30.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2296,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2297,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2298,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2299,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2300,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2301,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2302,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2303,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2304,-100.00,7.50,-100.00,22.50,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00
2305,-100.00,7.50,-100.00,22.50,-100.00,7.50,-100.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2306,-100.00,7.50,-100.00,22.50,-100.00,7.50,-100.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2307,-100.00,7.50,-100.00,22.50,-100.00,7.50,-100.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2308,0.00,-100.00,-100.00,22.50,-100.00,-100.00,-100.00,7.50,-100.00,-100.00,-100.00,15.00,0.00
2309,0.00,-100.00,-100.00,22.50,-100.00,7.50,-100.00,7.50,-100.00,15.00,-100.00,15.00,0.00
2310,0.00,-100.00,-100.00,22.50,-100.00,7.50,-100.00,7.50,-100.00,15.00,-100.00,15.00,0.00
2311,0.00,-100.00,-100.00,22.50,-100.00,7.50,-100.00,7.50,-100.00,15.00,-100.00,15.00,0.00
2312,-100.00,7.50,0.00,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00
2313,-100.00,7.50,0.00,-100.00,-100.00,7.50,-100.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2314,-100.00,7.50,0.00,-100.00,-100.00,7.50,-100.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2315,-100.00,7.50,0.00,-100.00,-100.00,7.50,-100.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2316,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,-100.00,-100.00,-100.00,15.00,0.00
2317,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,-100.00,15.00,-100.00,15.00,0.00
2318,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,-100.00,15.00,-100.00,15.00,0.00
2319,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,-100.00,15.00,-100.00,15.00,0.00
2320,-100.00,7.50,-100.00,22.50,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2321,-100.00,7.50,-100.00,22.50,-100.00,7.50,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2322,-100.00,7.50,-100.00,22.50,-100.00,7.50,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2323,-100.00,7.50,-100.00,22.50,-100.00,7.50,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2324,0.00,-100.00,-100.00,22.50,-100.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2325,0.00,-100.00,-100.00,22.50,-100.00,7.50,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2326,0.00,-100.00,-100.00,22.50,-100.00,7.50,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2327,0.00,-100.00,-100.00,22.50,-100.00,7.50,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2328,-100.00,7.50,0.00,-100.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2329,-100.00,7.50,0.00,-100.00,-100.00,7.50,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2330,-100.00,7.50,0.00,-100.00,-100.00,7.50,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2331,-100.00,7.50,0.00,-100.00,-100.00,7.50,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2332,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2333,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2334,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2335,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2336,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00
2337,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2338,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2339,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2340,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,-100.00,-100.00,15.00,0.00
2341,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,15.00,-100.00,15.00,0.00
2342,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,15.00,-100.00,15.00,0.00
2343,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,15.00,-100.00,15.00,0.00
2344,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00
2345,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2346,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2347,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2348,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,-100.00,-100.00,15.00,0.00
2349,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,15.00,-100.00,15.00,0.00
2350,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,15.00,-100.00,15.00,0.00
2351,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,15.00,-100.00,15.00,0.00
2352,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2353,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2354,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2355,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2356,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2357,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2358,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2359,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2360,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2361,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2362,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2363,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2364,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2365,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2366,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2367,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,0.00
2368,-100.00,7.50,-100.00,22.50,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
2369,-100.00,7.50,-100.00,22.50,-100.00,7.50,-100.00,-100.00,-100.00,15.00,0.00,-100.00,0.00
2370,-100.00,7.50,-100.00,22.50,-100.00,7.50,-100.00,-100.00,-100.00,15.00,0.00,-100.00,0.00
2371,-100.00,7.50,-100.00,22.50,-100.00,7.50,-100.00,-100.00,-100.00,15.00,0.00,-100.00,0.00
2372,0.00,-100.00,-100.00,22.50,-100.00,-100.00,-100.00,7.50,-100.00,-100.00,0.00,-100.00,0.00
2373,0.00,-100.00,-100.00,22.50,-100.00,7.50,-100.00,7.50,-100.00,15.00,0.00,-100.00,0.00
2374,0.00,-100.00,-100.00,22.50,-100.00,7.50,-100.00,7.50,-100.00,15.00,0.00,-100.00,0.00
2375,0.00,-100.00,-100.00,22.50,-100.00,7.50,-100.00,7.50,-100.00,15.00,0.00,-100.00,0.00
2376,-100.00,7.50,0.00,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
2377,-100.00,7.50,0.00,-100.00,-100.00,7.50,-100.00,-100.00,-100.00,15.00,0.00,-100.00,0.00
2378,-100.00,7.50,0.00,-100.00,-100.00,7.50,-100.00,-100.00,-100.00,15.00,0.00,-100.00,0.00
2379,-100.00,7.50,0.00,-100.00,-100.00,7.50,-100.00,-100.00,-100.00,15.00,0.00,-100.00,0.00
2380,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,-100.00,-100.00,0.00,-100.00,0.00
2381,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,-100.00,15.00,0.00,-100.00,0.00
2382,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,-100.00,15.00,0.00,-100.00,0.00
2383,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,-100.00,15.00,0.00,-100.00,0.00
2384,-100.00,7.50,-100.00,22.50,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2385,-100.00,7.50,-100.00,22.50,-100.00,7.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2386,-100.00,7.50,-100.00,22.50,-100.00,7.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2387,-100.00,7.50,-100.00,22.50,-100.00,7.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2388,0.00,-100.00,-100.00,22.50,-100.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2389,0.00,-100.00,-100.00,22.50,-100.00,7.50,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2390,0.00,-100.00,-100.00,22.50,-100.00,7.50,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2391,0.00,-100.00,-100.00,22.50,-100.00,7.50,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2392,-100.00,7.50,0.00,-100.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2393,-100.00,7.50,0.00,-100.00,-100.00,7.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2394,-100.00,7.50,0.00,-100.00,-100.00,7.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2395,-100.00,7.50,0.00,-100.00,-100.00,7.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2396,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2397,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2398,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2399,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2400,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
2401,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00,-100.00,0.00
2402,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00,-100.00,0.00
2403,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00,-100.00,0.00
2404,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,-100.00,0.00,-100.00,0.00
2405,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,15.00,0.00,-100.00,0.00
2406,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,15.00,0.00,-100.00,0.00
2407,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,-100.00,15.00,0.00,-100.00,0.00
2408,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
2409,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00,-100.00,0.00
2410,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00,-100.00,0.00
2411,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00,-100.00,0.00
2412,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,-100.00,0.00,-100.00,0.00
2413,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,15.00,0.00,-100.00,0.00
2414,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,15.00,0.00,-100.00,0.00
2415,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,-100.00,15.00,0.00,-100.00,0.00
2416,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2417,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2418,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2419,-100.00,7.50,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2420,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2421,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2422,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2423,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2424,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2425,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2426,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2427,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
2428,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2429,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2430,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2431,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00
2432,-100.00,7.50,-100.00,22.50,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00
2433,-100.00,7.50,-100.00,22.50,-100.00,7.50,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2434,-100.00,7.50,-100.00,22.50,-100.00,7.50,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2435,-100.00,7.50,-100.00,22.50,-100.00,7.50,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2436,0.00,-100.00,-100.00,22.50,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00
2437,0.00,-100.00,-100.00,22.50,-100.00,7.50,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2438,0.00,-100.00,-100.00,22.50,-100.00,7.50,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2439,0.00,-100.00,-100.00,22.50,-100.00,7.50,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2440,-100.00,7.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00
2441,-100.00,7.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2442,-100.00,7.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2443,-100.00,7.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2444,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00
2445,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2446,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2447,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2448,-100.00,7.50,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2449,-100.00,7.50,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2450,-100.00,7.50,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2451,-100.00,7.50,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2452,0.00,-100.00,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2453,0.00,-100.00,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2454,0.00,-100.00,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2455,0.00,-100.00,-100.00,22.50,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2456,-100.00,7.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2457,-100.00,7.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2458,-100.00,7.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2459,-100.00,7.50,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2460,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2461,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2462,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2463,0.00,-100.00,0.00,-100.00,-100.00,7.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2464,-100.00,7.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00
2465,-100.00,7.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2466,-100.00,7.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2467,-100.00,7.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2468,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00
2469,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2470,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2471,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2472,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00
2473,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2474,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2475,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2476,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,15.00,0.00
2477,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2478,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2479,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,-100.00,15.00,0.00
2480,-100.00,7.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2481,-100.00,7.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2482,-100.00,7.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2483,-100.00,7.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2484,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2485,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2486,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2487,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2488,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2489,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2490,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2491,-100.00,7.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2492,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2493,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2494,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2495,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,15.00,0.00
2496,-100.00,7.50,-100.00,22.50,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
