table_row_id,section,root_id,run_id,branch,head_sha,local_root,local_tree_sha256,analysis_file,analysis_file_sha256,analysis_file_row,source_locator,source_columns,data_type,profile,mode_a,mode_b,condition,metric,metric_tier,direction,n,seeds,value,ci_lo,ci_hi,p_value,q_bootstrap_bh,cliffs_delta,recomputed_value,recompute_input,recompute_status,research_status,evidence_label,notes,derivation_command
P1T-0445,learning_speed_tests,P1-ABLATION-UNTARGETED,27464846574,kg-crosszone-ablation,e8d63e09be504f1dc206737ca8feb05299fe1031,phase1_xzone_ablation,7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638,phase1_xzone_ablation\analysis\out\learning_speed_tests.csv,9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd,2,local-sha256:9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd:phase1_xzone_ablation\analysis\out\learning_speed_tests.csv:row 2; named columns profile=lab1; metric=auc_goal; metric_tier=primary; direction=higher_better; n_paired=10; mean_diff_true_minus_false=0.0; ci_lo=0.0; ci_hi=0.0; p_one_sided_favorable=1.0; q_bootstrap_bh=1.0; cliffs_delta=0.0,profile=lab1; metric=auc_goal; metric_tier=primary; direction=higher_better; n_paired=10; mean_diff_true_minus_false=0.0; ci_lo=0.0; ci_hi=0.0; p_one_sided_favorable=1.0; q_bootstrap_bh=1.0; cliffs_delta=0.0,learning_speed_paired_difference,lab1,,,,auc_goal,primary,higher_better,10,1;2;3;4;5;6;7;8;9;10,0.0,0.0,0.0,1.0,1.0,0.0,0,local-tree-sha256:7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638:phase1_xzone_ablation; raw training metrics CSV files=60,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0446,learning_speed_tests,P1-ABLATION-UNTARGETED,27464846574,kg-crosszone-ablation,e8d63e09be504f1dc206737ca8feb05299fe1031,phase1_xzone_ablation,7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638,phase1_xzone_ablation\analysis\out\learning_speed_tests.csv,9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd,3,local-sha256:9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd:phase1_xzone_ablation\analysis\out\learning_speed_tests.csv:row 3; named columns profile=lab1; metric=auc_reward; metric_tier=secondary; direction=higher_better; n_paired=10; mean_diff_true_minus_false=-0.04783574196970619; ci_lo=-0.7439418321858009; ci_hi=0.6739794692240483; p_one_sided_favorable=0.5584; q_bootstrap_bh=1.0; cliffs_delta=-0.14,profile=lab1; metric=auc_reward; metric_tier=secondary; direction=higher_better; n_paired=10; mean_diff_true_minus_false=-0.04783574196970619; ci_lo=-0.7439418321858009; ci_hi=0.6739794692240483; p_one_sided_favorable=0.5584; q_bootstrap_bh=1.0; cliffs_delta=-0.14,learning_speed_paired_difference,lab1,,,,auc_reward,secondary,higher_better,10,1;2;3;4;5;6;7;8;9;10,-0.04783574196970619,-0.7439418321858009,0.6739794692240483,0.5584,1.0,-0.14,-0.04783574196970619,local-tree-sha256:7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638:phase1_xzone_ablation; raw training metrics CSV files=60,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0447,learning_speed_tests,P1-ABLATION-UNTARGETED,27464846574,kg-crosszone-ablation,e8d63e09be504f1dc206737ca8feb05299fe1031,phase1_xzone_ablation,7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638,phase1_xzone_ablation\analysis\out\learning_speed_tests.csv,9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd,4,local-sha256:9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd:phase1_xzone_ablation\analysis\out\learning_speed_tests.csv:row 4; named columns profile=lab1; metric=episodes_to_threshold; metric_tier=secondary_censored; direction=lower_better; n_paired=10; mean_diff_true_minus_false=0.0; ci_lo=0.0; ci_hi=0.0; p_one_sided_favorable=1.0; q_bootstrap_bh=1.0; cliffs_delta=0.0,profile=lab1; metric=episodes_to_threshold; metric_tier=secondary_censored; direction=lower_better; n_paired=10; mean_diff_true_minus_false=0.0; ci_lo=0.0; ci_hi=0.0; p_one_sided_favorable=1.0; q_bootstrap_bh=1.0; cliffs_delta=0.0,learning_speed_paired_difference,lab1,,,,episodes_to_threshold,secondary_censored,lower_better,10,1;2;3;4;5;6;7;8;9;10,0.0,0.0,0.0,1.0,1.0,0.0,0,local-tree-sha256:7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638:phase1_xzone_ablation; raw training metrics CSV files=60,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0448,learning_speed_tests,P1-ABLATION-UNTARGETED,27464846574,kg-crosszone-ablation,e8d63e09be504f1dc206737ca8feb05299fe1031,phase1_xzone_ablation,7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638,phase1_xzone_ablation\analysis\out\learning_speed_tests.csv,9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd,5,local-sha256:9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd:phase1_xzone_ablation\analysis\out\learning_speed_tests.csv:row 5; named columns profile=lab1; metric=mean_first_goal; metric_tier=secondary; direction=lower_better; n_paired=10; mean_diff_true_minus_false=9.45; ci_lo=-4.653749999999997; ci_hi=24.3; p_one_sided_favorable=0.9041; q_bootstrap_bh=0.3414857142857142; cliffs_delta=0.39,profile=lab1; metric=mean_first_goal; metric_tier=secondary; direction=lower_better; n_paired=10; mean_diff_true_minus_false=9.45; ci_lo=-4.653749999999997; ci_hi=24.3; p_one_sided_favorable=0.9041; q_bootstrap_bh=0.3414857142857142; cliffs_delta=0.39,learning_speed_paired_difference,lab1,,,,mean_first_goal,secondary,lower_better,10,1;2;3;4;5;6;7;8;9;10,9.45,-4.653749999999997,24.3,0.9041,0.3414857142857142,0.39,9.45,local-tree-sha256:7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638:phase1_xzone_ablation; raw training metrics CSV files=60,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0449,learning_speed_tests,P1-ABLATION-UNTARGETED,27464846574,kg-crosszone-ablation,e8d63e09be504f1dc206737ca8feb05299fe1031,phase1_xzone_ablation,7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638,phase1_xzone_ablation\analysis\out\learning_speed_tests.csv,9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd,6,local-sha256:9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd:phase1_xzone_ablation\analysis\out\learning_speed_tests.csv:row 6; named columns profile=lab2; metric=auc_goal; metric_tier=primary; direction=higher_better; n_paired=10; mean_diff_true_minus_false=0.011037012337445806; ci_lo=0.008369456485495187; ci_hi=0.014054684894964965; p_one_sided_favorable=0.0; q_bootstrap_bh=0.0; cliffs_delta=1.0,profile=lab2; metric=auc_goal; metric_tier=primary; direction=higher_better; n_paired=10; mean_diff_true_minus_false=0.011037012337445806; ci_lo=0.008369456485495187; ci_hi=0.014054684894964965; p_one_sided_favorable=0.0; q_bootstrap_bh=0.0; cliffs_delta=1.0,learning_speed_paired_difference,lab2,,,,auc_goal,primary,higher_better,10,1;2;3;4;5;6;7;8;9;10,0.011037012337445806,0.008369456485495187,0.014054684894964965,0.0,0.0,1.0,0.011037012337445806,local-tree-sha256:7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638:phase1_xzone_ablation; raw training metrics CSV files=60,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0450,learning_speed_tests,P1-ABLATION-UNTARGETED,27464846574,kg-crosszone-ablation,e8d63e09be504f1dc206737ca8feb05299fe1031,phase1_xzone_ablation,7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638,phase1_xzone_ablation\analysis\out\learning_speed_tests.csv,9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd,7,local-sha256:9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd:phase1_xzone_ablation\analysis\out\learning_speed_tests.csv:row 7; named columns profile=lab2; metric=auc_reward; metric_tier=secondary; direction=higher_better; n_paired=10; mean_diff_true_minus_false=7.848499499833278; ci_lo=2.0792172390796972; ci_hi=13.3901129543181; p_one_sided_favorable=0.0029; q_bootstrap_bh=0.0174; cliffs_delta=0.6,profile=lab2; metric=auc_reward; metric_tier=secondary; direction=higher_better; n_paired=10; mean_diff_true_minus_false=7.848499499833278; ci_lo=2.0792172390796972; ci_hi=13.3901129543181; p_one_sided_favorable=0.0029; q_bootstrap_bh=0.0174; cliffs_delta=0.6,learning_speed_paired_difference,lab2,,,,auc_reward,secondary,higher_better,10,1;2;3;4;5;6;7;8;9;10,7.848499499833278,2.0792172390796972,13.3901129543181,0.0029,0.0174,0.6,7.848499499833278,local-tree-sha256:7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638:phase1_xzone_ablation; raw training metrics CSV files=60,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0451,learning_speed_tests,P1-ABLATION-UNTARGETED,27464846574,kg-crosszone-ablation,e8d63e09be504f1dc206737ca8feb05299fe1031,phase1_xzone_ablation,7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638,phase1_xzone_ablation\analysis\out\learning_speed_tests.csv,9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd,8,local-sha256:9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd:phase1_xzone_ablation\analysis\out\learning_speed_tests.csv:row 8; named columns profile=lab2; metric=episodes_to_threshold; metric_tier=secondary_censored; direction=lower_better; n_paired=10; mean_diff_true_minus_false=0.0; ci_lo=0.0; ci_hi=0.0; p_one_sided_favorable=1.0; q_bootstrap_bh=1.0; cliffs_delta=0.0,profile=lab2; metric=episodes_to_threshold; metric_tier=secondary_censored; direction=lower_better; n_paired=10; mean_diff_true_minus_false=0.0; ci_lo=0.0; ci_hi=0.0; p_one_sided_favorable=1.0; q_bootstrap_bh=1.0; cliffs_delta=0.0,learning_speed_paired_difference,lab2,,,,episodes_to_threshold,secondary_censored,lower_better,10,1;2;3;4;5;6;7;8;9;10,0.0,0.0,0.0,1.0,1.0,0.0,0,local-tree-sha256:7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638:phase1_xzone_ablation; raw training metrics CSV files=60,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0452,learning_speed_tests,P1-ABLATION-UNTARGETED,27464846574,kg-crosszone-ablation,e8d63e09be504f1dc206737ca8feb05299fe1031,phase1_xzone_ablation,7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638,phase1_xzone_ablation\analysis\out\learning_speed_tests.csv,9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd,9,local-sha256:9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd:phase1_xzone_ablation\analysis\out\learning_speed_tests.csv:row 9; named columns profile=lab2; metric=mean_first_goal; metric_tier=secondary; direction=lower_better; n_paired=10; mean_diff_true_minus_false=-25.364221283228677; ci_lo=-44.71860165127503; ci_hi=-8.091855371683849; p_one_sided_favorable=0.0007; q_bootstrap_bh=0.0056; cliffs_delta=-0.56,profile=lab2; metric=mean_first_goal; metric_tier=secondary; direction=lower_better; n_paired=10; mean_diff_true_minus_false=-25.364221283228677; ci_lo=-44.71860165127503; ci_hi=-8.091855371683849; p_one_sided_favorable=0.0007; q_bootstrap_bh=0.0056; cliffs_delta=-0.56,learning_speed_paired_difference,lab2,,,,mean_first_goal,secondary,lower_better,10,1;2;3;4;5;6;7;8;9;10,-25.364221283228677,-44.71860165127503,-8.091855371683849,0.0007,0.0056,-0.56,-25.364221283228677,local-tree-sha256:7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638:phase1_xzone_ablation; raw training metrics CSV files=60,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0453,learning_speed_tests,P1-ABLATION-UNTARGETED,27464846574,kg-crosszone-ablation,e8d63e09be504f1dc206737ca8feb05299fe1031,phase1_xzone_ablation,7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638,phase1_xzone_ablation\analysis\out\learning_speed_tests.csv,9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd,10,local-sha256:9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd:phase1_xzone_ablation\analysis\out\learning_speed_tests.csv:row 10; named columns profile=lab3; metric=auc_goal; metric_tier=primary; direction=higher_better; n_paired=10; mean_diff_true_minus_false=-0.0063521173724574555; ci_lo=-0.01193731243747912; ci_hi=-0.0007835945315104783; p_one_sided_favorable=0.9873; q_bootstrap_bh=0.05079999999999999; cliffs_delta=-0.58,profile=lab3; metric=auc_goal; metric_tier=primary; direction=higher_better; n_paired=10; mean_diff_true_minus_false=-0.0063521173724574555; ci_lo=-0.01193731243747912; ci_hi=-0.0007835945315104783; p_one_sided_favorable=0.9873; q_bootstrap_bh=0.05079999999999999; cliffs_delta=-0.58,learning_speed_paired_difference,lab3,,,,auc_goal,primary,higher_better,10,1;2;3;4;5;6;7;8;9;10,-0.0063521173724574555,-0.01193731243747912,-0.0007835945315104783,0.9873,0.05079999999999999,-0.58,-0.0063521173724574555,local-tree-sha256:7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638:phase1_xzone_ablation; raw training metrics CSV files=60,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0454,learning_speed_tests,P1-ABLATION-UNTARGETED,27464846574,kg-crosszone-ablation,e8d63e09be504f1dc206737ca8feb05299fe1031,phase1_xzone_ablation,7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638,phase1_xzone_ablation\analysis\out\learning_speed_tests.csv,9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd,11,local-sha256:9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd:phase1_xzone_ablation\analysis\out\learning_speed_tests.csv:row 11; named columns profile=lab3; metric=auc_reward; metric_tier=secondary; direction=higher_better; n_paired=10; mean_diff_true_minus_false=9.164321440480162; ci_lo=4.290295098366126; ci_hi=13.607277425808606; p_one_sided_favorable=0.0; q_bootstrap_bh=0.0; cliffs_delta=0.58,profile=lab3; metric=auc_reward; metric_tier=secondary; direction=higher_better; n_paired=10; mean_diff_true_minus_false=9.164321440480162; ci_lo=4.290295098366126; ci_hi=13.607277425808606; p_one_sided_favorable=0.0; q_bootstrap_bh=0.0; cliffs_delta=0.58,learning_speed_paired_difference,lab3,,,,auc_reward,secondary,higher_better,10,1;2;3;4;5;6;7;8;9;10,9.164321440480162,4.290295098366126,13.607277425808606,0.0,0.0,0.58,9.164321440480162,local-tree-sha256:7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638:phase1_xzone_ablation; raw training metrics CSV files=60,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0455,learning_speed_tests,P1-ABLATION-UNTARGETED,27464846574,kg-crosszone-ablation,e8d63e09be504f1dc206737ca8feb05299fe1031,phase1_xzone_ablation,7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638,phase1_xzone_ablation\analysis\out\learning_speed_tests.csv,9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd,12,local-sha256:9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd:phase1_xzone_ablation\analysis\out\learning_speed_tests.csv:row 12; named columns profile=lab3; metric=episodes_to_threshold; metric_tier=secondary_censored; direction=lower_better; n_paired=10; mean_diff_true_minus_false=0.0; ci_lo=0.0; ci_hi=0.0; p_one_sided_favorable=1.0; q_bootstrap_bh=1.0; cliffs_delta=0.0,profile=lab3; metric=episodes_to_threshold; metric_tier=secondary_censored; direction=lower_better; n_paired=10; mean_diff_true_minus_false=0.0; ci_lo=0.0; ci_hi=0.0; p_one_sided_favorable=1.0; q_bootstrap_bh=1.0; cliffs_delta=0.0,learning_speed_paired_difference,lab3,,,,episodes_to_threshold,secondary_censored,lower_better,10,1;2;3;4;5;6;7;8;9;10,0.0,0.0,0.0,1.0,1.0,0.0,0,local-tree-sha256:7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638:phase1_xzone_ablation; raw training metrics CSV files=60,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0456,learning_speed_tests,P1-ABLATION-UNTARGETED,27464846574,kg-crosszone-ablation,e8d63e09be504f1dc206737ca8feb05299fe1031,phase1_xzone_ablation,7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638,phase1_xzone_ablation\analysis\out\learning_speed_tests.csv,9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd,13,local-sha256:9d6c26b45b2d3888ba3cf6e41d71b6b3bc4852dec8b73ad678520f2820046dfd:phase1_xzone_ablation\analysis\out\learning_speed_tests.csv:row 13; named columns profile=lab3; metric=mean_first_goal; metric_tier=secondary; direction=lower_better; n_paired=10; mean_diff_true_minus_false=42.10921452949769; ci_lo=4.84511777888032; ci_hi=78.05641219473421; p_one_sided_favorable=0.9877; q_bootstrap_bh=0.05079999999999999; cliffs_delta=0.52,profile=lab3; metric=mean_first_goal; metric_tier=secondary; direction=lower_better; n_paired=10; mean_diff_true_minus_false=42.10921452949769; ci_lo=4.84511777888032; ci_hi=78.05641219473421; p_one_sided_favorable=0.9877; q_bootstrap_bh=0.05079999999999999; cliffs_delta=0.52,learning_speed_paired_difference,lab3,,,,mean_first_goal,secondary,lower_better,10,1;2;3;4;5;6;7;8;9;10,42.10921452949769,4.84511777888032,78.05641219473421,0.9877,0.05079999999999999,0.52,42.10921452949769,local-tree-sha256:7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638:phase1_xzone_ablation; raw training metrics CSV files=60,MEAN_DIFF_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,p/q/CI copied from analysis CSV; statistical resampling not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0457,learning_speed_table,P1-ABLATION-UNTARGETED,27464846574,kg-crosszone-ablation,e8d63e09be504f1dc206737ca8feb05299fe1031,phase1_xzone_ablation,7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638,phase1_xzone_ablation\analysis\out\learning_speed_table.csv,a3be0bf1ecba59a09ff8e28320a03958a362c5c54a995dc1e39682399e6e46e8,2,local-sha256:a3be0bf1ecba59a09ff8e28320a03958a362c5c54a995dc1e39682399e6e46e8:phase1_xzone_ablation\analysis\out\learning_speed_table.csv:row 2; named columns profile=lab1; condition=ql_true; metric=auc_goal; metric_tier=primary; direction=higher_better; n_seeds=10; mean=1.0; ci_lo=1.0; ci_hi=1.0,profile=lab1; condition=ql_true; metric=auc_goal; metric_tier=primary; direction=higher_better; n_seeds=10; mean=1.0; ci_lo=1.0; ci_hi=1.0,learning_speed_condition_mean,lab1,,,ql_true,auc_goal,primary,higher_better,10,,1.0,1.0,1.0,,,,1,local-tree-sha256:7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638:phase1_xzone_ablation; raw training metrics CSV files=60,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0458,learning_speed_table,P1-ABLATION-UNTARGETED,27464846574,kg-crosszone-ablation,e8d63e09be504f1dc206737ca8feb05299fe1031,phase1_xzone_ablation,7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638,phase1_xzone_ablation\analysis\out\learning_speed_table.csv,a3be0bf1ecba59a09ff8e28320a03958a362c5c54a995dc1e39682399e6e46e8,3,local-sha256:a3be0bf1ecba59a09ff8e28320a03958a362c5c54a995dc1e39682399e6e46e8:phase1_xzone_ablation\analysis\out\learning_speed_table.csv:row 3; named columns profile=lab1; condition=ql_true; metric=auc_reward; metric_tier=secondary; direction=higher_better; n_seeds=10; mean=82.99153129866284; ci_lo=82.4401337912166; ci_hi=83.6635988415031,profile=lab1; condition=ql_true; metric=auc_reward; metric_tier=secondary; direction=higher_better; n_seeds=10; mean=82.99153129866284; ci_lo=82.4401337912166; ci_hi=83.6635988415031,learning_speed_condition_mean,lab1,,,ql_true,auc_reward,secondary,higher_better,10,,82.99153129866284,82.4401337912166,83.6635988415031,,,,82.99153129866284,local-tree-sha256:7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638:phase1_xzone_ablation; raw training metrics CSV files=60,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
P1T-0459,learning_speed_table,P1-ABLATION-UNTARGETED,27464846574,kg-crosszone-ablation,e8d63e09be504f1dc206737ca8feb05299fe1031,phase1_xzone_ablation,7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638,phase1_xzone_ablation\analysis\out\learning_speed_table.csv,a3be0bf1ecba59a09ff8e28320a03958a362c5c54a995dc1e39682399e6e46e8,4,local-sha256:a3be0bf1ecba59a09ff8e28320a03958a362c5c54a995dc1e39682399e6e46e8:phase1_xzone_ablation\analysis\out\learning_speed_table.csv:row 4; named columns profile=lab1; condition=ql_true; metric=episodes_to_threshold; metric_tier=secondary_censored; direction=lower_better; n_seeds=10; mean=99.0; ci_lo=99.0; ci_hi=99.0,profile=lab1; condition=ql_true; metric=episodes_to_threshold; metric_tier=secondary_censored; direction=lower_better; n_seeds=10; mean=99.0; ci_lo=99.0; ci_hi=99.0,learning_speed_condition_mean,lab1,,,ql_true,episodes_to_threshold,secondary_censored,lower_better,10,,99.0,99.0,99.0,,,,99,local-tree-sha256:7c114de88374bb003264a994a50db753edc89113258a4a9a1d7f64831911c638:phase1_xzone_ablation; raw training metrics CSV files=60,MEAN_MATCH_FROM_RAW,POST_HOC_EXPLORATORY,DIRECT,CI copied from analysis CSV; bootstrap interval not independently recomputed in Stage 6.,node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv
